Data;Mensagem;Intenção;Confianca;Entidades;Resposta
2018-6-27 10:34:44;Bom dia! Como vai?;saudacao;0.9980639815330505;servicos : pacote, ;["Olá! Como posso ajudá-lo?"]
2018-6-27 10:35:11;Instalei a pouco o Meta Trader 5 para operar, mas não estou conseguindo logar;plataformas;0.9980811476707458;plataformas : metatrader, transferencia_custodia : outra, servicos : por ordem, positivo_negativo : nao, dados_cadastro : telefone, ;["O MetaTrader 5 é a plataforma de operações mais usada no mundo. Nela você consegue montar um layout de operações via gráfico, via book, via boletas ou até operar com robôs. A XP disponibiliza duas maneiras de usar o MT5: através de uma conta real de produção ou através de uma conta demo de simulação, para aqueles que desejam praticar ou então testar estratégias e robôs. A versão simulada (demo) e a versão real do MetaTrader 5 não possuem custos. Caso você não opere em até 90 dias a conta será desativada. Ao optar por reativar a conta, será cobrado o valor de R$ 5,90.     Para ativar o MetaTrader 5 Simulado, faça login no poral XP, acesse Ferramentas e Serviços > Assinaturas de ferramentas e serviços > MetaTrader 5 Simulado > Ativar. Para ativar o MetaTrader 5 Real, faça login no poral XP, acesse Ferramentas e Serviços > Assinaturas de ferramentas e serviços > MetaTrader 5 Real > Ativar. Você receberá um e-mail com login e senha (5 logins e senhas na versão Demo) e um tutorial para acessar a plataforma. Para fazer download o MetaTrader 5, faça login no portal XP e selecione \"\"MetaTrader 5\"\" na área de Download de plataformas em Ferramentas e Serviços.     Caso você precise reenviar a sua senha, vá até a área logada da página da XP e acesse Ferramentas e Serviços > Assinaturas de ferramentas e serviços > Metatrader 5/Metatrader > Clique no ícone ao lado da opção de desativar > Selecione a opção Reenvio de Senha."]
2018-6-27 10:35:20;Preciso de outro acesso?;nao_entendo;0.29724377393722534;transferencia_custodia : outra, positivo_negativo : nao, assessoria : meu_assessor, ;["Desculpe, não entendi sua pergunta. Já sou treinado para te auxiliar com dúvidas operacionais sobre: dados cadastrais, transferência de recursos, tesouro direto e custos operacionais. Para falar com um de nossos especialistas você pode nos enviar um formulário em <a href=\"https://www.xpi.com.br/atendimento \">www.xpi.com.br/atendimento</a> (opção \"Enviar e-mail\"), ou então entrar em contato telefônico conosco, das 9h às 18h, através dos números 4003-3710 (Capitais e regiões metropolitanas) ou 0800-880-3710 (Demais localidades)."]
2018-6-27 10:35:50;ok;agradecer;1;positivo_negativo : sim, ;["Obrigado por acessar nosso Assistente Virtual! Se precisar, é só chamar!"]
2018-6-27 10:46:37;Minha assinatura Eletrônica está dando erro. ;recuperar_dados_acessos;0.9909749031066895;tipo_doc : identificacão, dados_cadastro : assinatura, nota_corretagem : valor_incorreto, ;["Você deseja que envie sua assinatura provisória por e-mail agora?"]
2018-6-27 10:46:46;sim ;agradecer;0.4970197081565857;positivo_negativo : sim, ;["A assinatura eletrônica será enviada para seu e-mail cadastrado.<br><br>A nova assinatura eletrônica é provisória e terá validade de apenas 2 horas. Assim que entrar em sua conta novamente, você precisará trocar sua nova assinatura eletrônica que deverá conter apenas números.<br><br>Importante: Certifique-se de que seu e-mail cadastrado esteja atualizado, para o recebimento da assinatura."]
2018-6-27 10:52:51;bom dia, estou com duvidas em relação à liquidez de uma LC da DACASA;nao_entendo;0.9906952977180481;operacoes_pacotes : duvida, termos : lc, ;["Desculpe, acho que ainda não consigo te ajudar neste questionamento. Para falar com um de nossos especialistas você pode nos enviar um formulário em <a href=\"https://www.xpi.com.br/atendimento\" target=\"_blank\">www.xpi.com.br/atendimento</a> (opção \"Enviar e-mail\"), ou então entrar em contato telefônico conosco, das 9h às 18h, através dos números 4003-3710 (Capitais e regiões metropolitanas) ou 0800-880-3710 (Demais localidades)."]
2018-6-27 10:58:14;Bom Dia.;saudacao;1;;["Olá! Como posso ajudá-lo?"]
2018-6-27 10:58:28;Gostaria de investir 5mil ;como_adquirir;0.45646002888679504;operacoes_conta : investir, ;["Você deseja mais informações a respeito de qual produto?"]
2018-6-27 10:58:44;o que poderia me recomendar.. para média 03 anos;assessoria;0.9870551228523254;;["Desculpe, não consegui entender o produto no qual você esta com dúvida. Você poderia repetir?"]
2018-6-27 11:02:55;Bom dia. Estou tentando comprar títulos do tesouro com o saldo que tenho em conta (R$ 805.68)...o investimento é de R$ 804.00, mas o portal retorna a mensagem "Valor máximo para investir ultrapassa valor em conta R$805,68";como_adquirir;0.9601011276245117;status : aplicacao, fundo_td : tesouro_direto, servicos : pacote, conta : cadastro, conta : conta_bancaria, dados_cadastro : conta_bancaria, clube_investimentos : retorno, aluguel_acoes : custo, fgc : valor_maximo, operacoes_conta : investir, aluguel_acoes : custo, conta : cadastro, conta : conta_bancaria, dados_cadastro : conta_bancaria, ;["Você deseja mais informações a respeito de qual produto?"]
2018-6-27 11:03:15;Bom dia. Estou tentando comprar títulos do tesouro com o saldo que tenho em conta (R$ 805.68)...o investimento é de R$ 804.00, mas o portal retorna a mensagem "Valor máximo para investir ultrapassa ;como_adquirir;0.9834911227226257;status : aplicacao, fundo_td : tesouro_direto, servicos : pacote, conta : cadastro, conta : conta_bancaria, dados_cadastro : conta_bancaria, clube_investimentos : retorno, aluguel_acoes : custo, fgc : valor_maximo, operacoes_conta : investir, ;["Desculpe, não consegui entender o produto no qual você esta com dúvida. Você poderia repetir?"]
2018-6-27 11:03:40;Taxa de performance ;saber_valor;0.8675637245178223;nota_corretagem : taxa_corretagem, termos : taxa_corretagem, ;["Qual taxa você gostaria de saber?"]
2018-6-27 11:03:53;Performance ;nao_entendo;0.4540327787399292;;["Desculpe, não consegui entender qual o custo você gostaria de saber ou não faz parte do meu escopo. Poderia repetir?"]
2018-6-27 11:10:26;Qual o valor de deposito minimo para operar mini contratos futuros;depositar;0.4403627812862396;aluguel_acoes : custo, operacoes_conta : deposito, servicos : por ordem, como_adquirir : bmf, servicos : mini contratos, ;["A transferência é feita via TED, com as seguintes informações:<br><br>\n \n Banco 102 – XP INVESTIMENTOS CCTVM S/A (ISPB 02.332.886)<Br>\n Agência: 0001<br>\n Conta Corrente: seu código do cliente XP, login, utilizando o último número como dígito da conta.<br>\nExemplo: código de cliente XP: 123456. Conta Corrente: 12345-6.<br>\nBom lembrar que a transferência só é aceita se for feita entre contas pertencentes ao mesmo CPF/CNPJ."]
2018-6-27 11:13:30;Se eu comprar 2 CDBs de bancos diferentes através da XP, o Fundo Garantidor de Crédito (FGC) garante R$ 250.000 ou R$ 500.000? É a XP que conta como "instituições associadas do mesmo conglomerado financeiro" ou são os bancos que emitiram os CDBs?;fgc;0.9803311228752136;status : aplicacao, termos : cdb, como_adquirir : renda_fixa, termos : banco, transferencia_custodia : outra, plataformas : XP, termos : xp, fundo_td : fundos, termos : fgc, termos : fgc, informacao_ir : ir_informe_acoes, plataformas : XP, termos : xp, conta : cadastro, conta : conta_bancaria, dados_cadastro : conta_bancaria, servicos : pacote, operacoes_pacotes : duvida, fgc : quais_instituições, termos : banco, termos : cdb, como_adquirir : renda_fixa, ;["As instituições financeiras associadas ao FGC são os Bancos múltiplos; Bancos comerciais, Bancos de investimento; Bancos de desenvolvimento; Caixa Econômica Federal; As sociedades de crédito, financiamento e investimento; Sociedades de crédito imobiliário; Companhias hipotecárias; Associações de poupança e empréstimo. Você pode consultar todas as instituições participantes <a href=\"https://www.fgc.org.br/associadas/instituicoes-associadas\" target=\"_blank\">nesse link</a>."]
2018-6-27 11:13:58;Bom dia;saudacao;1;;["Olá! Como posso ajudá-lo?"]
2018-6-27 11:14:05;Qual o valor de deposito minimo para operar mini contratos futuros;depositar;0.4403627812862396;aluguel_acoes : custo, operacoes_conta : deposito, servicos : por ordem, como_adquirir : bmf, servicos : mini contratos, ;["A transferência é feita via TED, com as seguintes informações:<br><br>\n \n Banco 102 – XP INVESTIMENTOS CCTVM S/A (ISPB 02.332.886)<Br>\n Agência: 0001<br>\n Conta Corrente: seu código do cliente XP, login, utilizando o último número como dígito da conta.<br>\nExemplo: código de cliente XP: 123456. Conta Corrente: 12345-6.<br>\nBom lembrar que a transferência só é aceita se for feita entre contas pertencentes ao mesmo CPF/CNPJ."]
2018-6-27 11:14:32;operar mini contrato ;duvida_pacote;0.8986156582832336;servicos : por ordem, servicos : mini contratos, como_adquirir : bmf, operacoes_pacotes : contratar, ;["","Não compreendi o que você quer saber. Você pode repetir?"]
2018-6-27 11:17:59;meta trader lento;plataformas;0.9940959811210632;plataformas : metatrader, transferencia_custodia : outra, ;["O MetaTrader 5 é a plataforma de operações mais usada no mundo. Nela você consegue montar um layout de operações via gráfico, via book, via boletas ou até operar com robôs. A XP disponibiliza duas maneiras de usar o MT5: através de uma conta real de produção ou através de uma conta demo de simulação, para aqueles que desejam praticar ou então testar estratégias e robôs. A versão simulada (demo) e a versão real do MetaTrader 5 não possuem custos. Caso você não opere em até 90 dias a conta será desativada. Ao optar por reativar a conta, será cobrado o valor de R$ 5,90.     Para ativar o MetaTrader 5 Simulado, faça login no poral XP, acesse Ferramentas e Serviços > Assinaturas de ferramentas e serviços > MetaTrader 5 Simulado > Ativar. Para ativar o MetaTrader 5 Real, faça login no poral XP, acesse Ferramentas e Serviços > Assinaturas de ferramentas e serviços > MetaTrader 5 Real > Ativar. Você receberá um e-mail com login e senha (5 logins e senhas na versão Demo) e um tutorial para acessar a plataforma. Para fazer download o MetaTrader 5, faça login no portal XP e selecione \"\"MetaTrader 5\"\" na área de Download de plataformas em Ferramentas e Serviços.     Caso você precise reenviar a sua senha, vá até a área logada da página da XP e acesse Ferramentas e Serviços > Assinaturas de ferramentas e serviços > Metatrader 5/Metatrader > Clique no ícone ao lado da opção de desativar > Selecione a opção Reenvio de Senha."]
2018-6-27 11:18:45;atrasado ;plataformas;0.09993632882833481;;["Desculpe, acho que ainda não consigo te ajudar neste questionamento. Para falar com um de nossos especialistas você pode nos enviar um formulário em <a href=\"https://www.xpi.com.br/atendimento\" target=\"_blank\">www.xpi.com.br/atendimento</a> (opção \"Enviar e-mail\"), ou então entrar em contato telefônico conosco, das 9h às 18h, através dos números 4003-3710 (Capitais e regiões metropolitanas) ou 0800-880-3710 (Demais localidades)."]
2018-6-27 11:19:08;queria investir 50 mil em açoes;como_adquirir;0.8484429121017456;operacoes_conta : investir, servicos : ações, termos : ação, como_adquirir : ações, ;["As ações são listadas na Bovespa, portanto, devem ser negociados por uma plataforma de integração com a bolsa. A mais utilizada é o Home Broker, que pode ser acessada no canto superior de sua página. Você também pode utilizar uma de nossas diversas plataformas com vários recursos clicando em Minha Conta > Ferramentas e Serviços > Assinatura de Ferramentas e Serviços.\nPara conhecer as ações listadas em bolsa e suas características, <a href=\"http://www.bmfbovespa.com.br/pt_br/produtos/listados-a-vista-e-derivativos/renda-variavel/empresas-listadas.htm\" target=\"_blank\">clique aqui</a>.\nPara negociar este tipo de produto é necessário ter, no mínimo, Pefil de Investidor classificado como \"\"Moderado\"\". Para mais informações, acesse sua conta e clique no seu nome no canto direito da página, selecionando a opção Perfil do Investidor."]
2018-6-27 11:21:03;bom dia. Recebi uma mensagem no home broker. Diz que minha conta est[a bloqueada na BOVESPA;nao_entendo;0.6628482937812805;dados_cadastro : conta_bancaria, conta : cadastro, conta : conta_bancaria, bovespa_bmf : bovespa, ;[]
2018-6-27 11:21:56;Quero cancelar um investimento;cancelamento;0.9053995609283447;operacoes_conta : excluir, positivo_negativo : nao, ;["Preciso de mais detalhes a respeito disso. Qual informações a respeito de cancelamento você gostaria de saber?"]
2018-6-27 11:22:12;Cancelar tesouro direto em liquidaçao;excluir_conta;0.20275674760341644;operacoes_conta : excluir, positivo_negativo : nao, termos : tesouro_direto, como_adquirir : tesouro_direto, fundo_td : tesouro_direto, aluguel_acoes : liquidacao, ;["O Tesouro Direto não permite o cancelamento de ordens, tanto de resgate como de aplicação (apenas de agendamentos com 1 dia útil de antecedência). Desta forma, é necessário aguardar os prazos de liquidação já informados e seu título estará disponível em seu patrimônio caso haja saldo disponível na conta XP para liquidação da compra."]
2018-6-27 11:22:55;como cadastrar conta conjunta;abrir_conta;0.797749400138855;servicos : pacote, conta : cadastro, dados_cadastro : conta_bancaria, conta : conta_conjunta, ;["Não tem como abrir conta conjunta aqui dentro da XP. Mas, caso você tenha uma conta bancária conjunta, é possível transferir seus recursos desta conta para a XP."]
2018-6-27 11:36:05;Resgate de valores, como faço?;depositar;0.3553101420402527;status : resgate, operacoes_conta : resgate, servicos : pacote, operacoes_pacotes : duvida, ;["Desculpe, acho que ainda não consigo te ajudar neste questionamento. Para falar com um de nossos especialistas você pode nos enviar um formulário em <a href=\"https://www.xpi.com.br/atendimento\" target=\"_blank\">www.xpi.com.br/atendimento</a> (opção \"Enviar e-mail\"), ou então entrar em contato telefônico conosco, das 9h às 18h, através dos números 4003-3710 (Capitais e regiões metropolitanas) ou 0800-880-3710 (Demais localidades)."]
